state,collection_date,Inpatient Beds Occupied by COVID-19 Patients Estimated,Count LL,Count UL,Percentage of Inpatient Beds Occupied by COVID-19 Patients Estimated,Percentage LL,Percentage UL,Total Inpatient Beds,Total LL,Total UL,geocoded_state
MD,2021/06/05,473,473,473,4.87,4.87,4.87,9721,9721,9721,POINT (-76.687282 38.946466)
ME,2021/06/05,94,94,94,3.27,3.27,3.27,2871,2871,2871,POINT (-69.06137 45.117911)
MI,2021/06/05,785,785,785,3.82,3.82,3.82,20569,20569,20569,POINT (-85.730977 44.874798)
TX,2021/06/05,1959,1955,1963,3.32,3.32,3.32,59123,59114,59132,POINT (-99.317341 31.447238)
AK,2021/06/06,23,23,23,1.57,1.57,1.57,1469,1469,1469,POINT (-151.631889 63.631126)
AL,2021/06/06,302,302,302,2.18,2.18,2.18,13842,13842,13842,POINT (-86.844516 32.756889)
AR,2021/06/06,232,232,232,3.06,3.06,3.06,7584,7584,7584,POINT (-92.439162 34.899825)
AZ,2021/06/06,507,507,507,3.68,3.62,3.73,13800,13781,13820,POINT (-111.664616 34.293239)
CA,2021/06/06,1274,1271,1276,2.16,2.07,2.26,58830,58687,58973,POINT (-119.662127 37.211164)
CO,2021/06/06,470,470,470,4.74,4.74,4.74,9908,9908,9908,POINT (-105.547832 38.998552)
CT,2021/06/06,122,119,124,1.56,1.56,1.56,7791,7791,7791,POINT (-72.738288 41.575155)
DC,2021/06/06,97,97,97,3.58,3.58,3.58,2713,2713,2713,POINT (-77.016275 38.904785)
DE,2021/06/06,53,53,53,1.95,1.95,1.95,2715,2715,2715,POINT (-75.452394 38.994926)
FL,2021/06/06,2014,2014,2014,3.95,3.95,3.95,51929,51929,51929,POINT (-82.420978 28.260731)
GA,2021/06/06,732,732,732,3.81,3.81,3.81,19209,19209,19209,POINT (-83.426574 32.638481)
HI,2021/06/06,63,61,65,2.54,2.54,2.54,2484,2484,2484,POINT (-157.854309 21.361013)
IA,2021/06/06,215,215,215,2.84,2.84,2.84,7664,7649,7679,POINT (-93.500061 42.074659)
ID,2021/06/06,111,111,111,3.39,3.39,3.39,3279,3279,3279,POINT (-114.659366 44.389073)
IL,2021/06/06,838,837,840,2.96,2.92,3,28302,28244,28360,POINT (-89.148632 40.124144)
IN,2021/06/06,589,589,589,3.51,3.51,3.51,16767,16767,16767,POINT (-86.2818 39.919991)
KS,2021/06/06,113,113,113,1.42,1.42,1.42,7976,7976,7976,POINT (-98.38018 38.484729)
KY,2021/06/06,281,281,281,2.3,2.3,2.3,12216,12216,12216,POINT (-85.290484 37.526683)
LA,2021/06/06,245,245,245,2,2,2,12474,12474,12474,POINT (-91.840238 30.921314)
MA,2021/06/06,167,166,168,1.01,1.01,1.01,16551,16551,16551,POINT (-71.481104 42.151077)
MD,2021/06/06,490,490,490,5.12,5.12,5.12,9573,9573,9573,POINT (-76.687282 38.946466)
ME,2021/06/06,92,92,92,3.22,3.22,3.22,2857,2857,2857,POINT (-69.06137 45.117911)
MI,2021/06/06,786,786,786,3.84,3.84,3.84,20477,20477,20477,POINT (-85.730977 44.874798)
TX,2021/06/06,1973,1969,1977,3.4,3.32,3.47,58238,58192,58283,POINT (-99.317341 31.447238)
AK,2021/06/07,21,21,21,1.43,1.43,1.43,1472,1472,1472,POINT (-151.631889 63.631126)
AL,2021/06/07,286,286,286,2.06,2.06,2.06,13879,13879,13879,POINT (-86.844516 32.756889)
AR,2021/06/07,216,215,217,2.83,2.83,2.83,7629,7629,7629,POINT (-92.439162 34.899825)
AZ,2021/06/07,540,540,540,3.93,3.86,3.99,13761,13740,13782,POINT (-111.664616 34.293239)
CA,2021/06/07,1270,1266,1275,2.18,2.08,2.28,58292,58260,58324,POINT (-119.662127 37.211164)
CO,2021/06/07,461,460,462,4.66,4.66,4.66,9898,9898,9898,POINT (-105.547832 38.998552)
CT,2021/06/07,117,117,117,1.51,1.51,1.51,7755,7755,7755,POINT (-72.738288 41.575155)
DC,2021/06/07,98,98,98,3.56,3.56,3.56,2751,2751,2751,POINT (-77.016275 38.904785)
DE,2021/06/07,46,46,46,1.7,1.7,1.7,2713,2713,2713,POINT (-75.452394 38.994926)
FL,2021/06/07,2004,1957,2050,3.91,3.91,3.91,52210,52210,52210,POINT (-82.420978 28.260731)
GA,2021/06/07,758,748,767,3.96,3.25,4.66,19137,18892,19382,POINT (-83.426574 32.638481)
HI,2021/06/07,37,37,37,1.49,1.49,1.49,2480,2480,2480,POINT (-157.854309 21.361013)
IA,2021/06/07,143,142,144,1.89,1.89,1.89,7680,7680,7680,POINT (-93.500061 42.074659)
ID,2021/06/07,107,107,107,3.27,3.27,3.27,3276,3276,3276,POINT (-114.659366 44.389073)
IL,2021/06/07,825,824,826,2.92,2.92,2.92,28289,28239,28339,POINT (-89.148632 40.124144)
IN,2021/06/07,620,615,626,3.7,3.7,3.7,16764,16764,16764,POINT (-86.2818 39.919991)
KS,2021/06/07,117,117,117,1.47,1.47,1.47,7936,7936,7936,POINT (-98.38018 38.484729)
KY,2021/06/07,282,281,283,2.31,2.31,2.31,12215,12215,12215,POINT (-85.290484 37.526683)
LA,2021/06/07,272,272,272,2.21,2.21,2.21,12534,12534,12534,POINT (-91.840238 30.921314)
MA,2021/06/07,161,161,161,0.97,0.97,0.97,16587,16587,16587,POINT (-71.481104 42.151077)
MD,2021/06/07,478,478,478,4.98,4.98,4.98,9592,9592,9592,POINT (-76.687282 38.946466)
ME,2021/06/07,100,100,100,3.49,3.49,3.49,2869,2869,2869,POINT (-69.06137 45.117911)
MI,2021/06/07,769,769,769,3.73,3.73,3.73,20592,20592,20592,POINT (-85.730977 44.874798)
TX,2021/06/07,2011,2009,2013,3.45,3.4,3.49,58450,58432,58469,POINT (-99.317341 31.447238)
AK,2021/06/08,16,16,16,1.08,1.08,1.08,1476,1476,1476,POINT (-151.631889 63.631126)
AL,2021/06/08,313,313,313,2.25,2.25,2.25,13909,13909,13909,POINT (-86.844516 32.756889)
AR,2021/06/08,231,231,231,2.98,2.98,2.98,7755,7755,7755,POINT (-92.439162 34.899825)
AZ,2021/06/08,539,539,539,3.87,3.81,3.92,13952,13933,13971,POINT (-111.664616 34.293239)
CA,2021/06/08,1288,1287,1290,2.18,1.99,2.37,58990,58616,59363,POINT (-119.662127 37.211164)
CO,2021/06/08,439,439,439,4.44,4.44,4.44,9890,9890,9890,POINT (-105.547832 38.998552)
CT,2021/06/08,120,120,120,1.55,1.55,1.55,7766,7766,7766,POINT (-72.738288 41.575155)
DC,2021/06/08,99,99,99,3.6,3.6,3.6,2751,2751,2751,POINT (-77.016275 38.904785)
DE,2021/06/08,43,43,43,1.56,1.56,1.56,2759,2759,2759,POINT (-75.452394 38.994926)
FL,2021/06/08,2056,2055,2057,3.99,3.99,3.99,52518,52518,52518,POINT (-82.420978 28.260731)
GA,2021/06/08,762,761,764,3.96,3.96,3.96,19234,19234,19234,POINT (-83.426574 32.638481)
HI,2021/06/08,36,36,36,1.45,1.45,1.45,2483,2483,2483,POINT (-157.854309 21.361013)
IA,2021/06/08,149,149,149,1.97,1.97,1.97,7661,7661,7661,POINT (-93.500061 42.074659)
ID,2021/06/08,113,113,113,3.44,3.44,3.44,3287,3287,3287,POINT (-114.659366 44.389073)
IL,2021/06/08,814,812,815,2.86,2.86,2.86,28396,28348,28444,POINT (-89.148632 40.124144)
IN,2021/06/08,581,581,581,3.45,3.45,3.45,16824,16824,16824,POINT (-86.2818 39.919991)
KS,2021/06/08,119,119,119,1.49,1.49,1.49,7976,7976,7976,POINT (-98.38018 38.484729)
KY,2021/06/08,283,283,283,2.32,2.32,2.32,12216,12216,12216,POINT (-85.290484 37.526683)
LA,2021/06/08,259,259,259,2.09,2.09,2.09,12615,12615,12615,POINT (-91.840238 30.921314)
MA,2021/06/08,172,170,173,1.03,1.03,1.03,16715,16715,16715,POINT (-71.481104 42.151077)
MD,2021/06/08,439,439,439,4.53,4.53,4.53,9701,9701,9701,POINT (-76.687282 38.946466)
ME,2021/06/08,97,96,98,3.37,3.37,3.37,2875,2875,2875,POINT (-69.06137 45.117911)
MI,2021/06/08,748,748,748,3.61,3.54,3.68,20735,20698,20772,POINT (-85.730977 44.874798)
TX,2021/06/08,2040,2033,2047,3.42,3.29,3.55,59754,59736,59771,POINT (-99.317341 31.447238)
AK,2021/06/09,15,15,15,1.01,1.01,1.01,1478,1478,1478,POINT (-151.631889 63.631126)
AL,2021/06/09,259,259,259,1.86,1.86,1.86,13914,13914,13914,POINT (-86.844516 32.756889)
AR,2021/06/09,229,228,230,2.94,2.94,2.94,7802,7802,7802,POINT (-92.439162 34.899825)
AZ,2021/06/09,518,517,519,3.7,3.62,3.78,14020,14002,14038,POINT (-111.664616 34.293239)
CA,2021/06/09,1270,1268,1272,2.13,2.07,2.19,59534,59456,59613,POINT (-119.662127 37.211164)
CO,2021/06/09,434,434,434,4.39,4.39,4.39,9897,9897,9897,POINT (-105.547832 38.998552)
CT,2021/06/09,108,108,108,1.39,1.39,1.39,7779,7779,7779,POINT (-72.738288 41.575155)
DC,2021/06/09,74,74,74,2.68,2.68,2.68,2761,2761,2761,POINT (-77.016275 38.904785)
DE,2021/06/09,39,39,39,1.42,1.42,1.42,2753,2753,2753,POINT (-75.452394 38.994926)
FL,2021/06/09,1938,1938,1938,3.76,3.76,3.76,52540,52540,52540,POINT (-82.420978 28.260731)
GA,2021/06/09,746,746,747,3.87,3.87,3.87,19293,19293,19293,POINT (-83.426574 32.638481)
HI,2021/06/09,40,40,40,1.62,1.62,1.62,2473,2473,2473,POINT (-157.854309 21.361013)
IA,2021/06/09,132,96,168,1.73,-5.41,8.88,7719,7709,7729,POINT (-93.500061 42.074659)
ID,2021/06/09,106,106,106,3.21,3.21,3.21,3300,3300,3300,POINT (-114.659366 44.389073)
IL,2021/06/09,836,833,839,2.94,2.77,3.11,28408,28291,28525,POINT (-89.148632 40.124144)
IN,2021/06/09,557,557,557,3.3,3.3,3.3,16904,16904,16904,POINT (-86.2818 39.919991)
KS,2021/06/09,117,117,117,1.47,1.47,1.47,7978,7978,7978,POINT (-98.38018 38.484729)
KY,2021/06/09,284,284,284,2.27,2.27,2.27,12519,12519,12519,POINT (-85.290484 37.526683)
LA,2021/06/09,253,252,254,2.04,2.04,2.04,12606,12606,12606,POINT (-91.840238 30.921314)
MA,2021/06/09,174,174,174,1.03,1.03,1.03,16825,16825,16825,POINT (-71.481104 42.151077)
MD,2021/06/09,442,442,442,4.57,4.57,4.57,9674,9674,9674,POINT (-76.687282 38.946466)
ME,2021/06/09,91,91,91,3.15,3.15,3.15,2886,2886,2886,POINT (-69.06137 45.117911)
MI,2021/06/09,716,716,717,3.44,3.44,3.44,20827,20827,20827,POINT (-85.730977 44.874798)
TX,2021/06/09,2042,2036,2047,3.41,3.31,3.51,59950,59903,59996,POINT (-99.317341 31.447238)
AK,2021/06/10,19,19,19,1.29,1.29,1.29,1469,1469,1469,POINT (-151.631889 63.631126)
AL,2021/06/10,263,263,263,1.89,1.89,1.89,13903,13903,13903,POINT (-86.844516 32.756889)
AR,2021/06/10,218,218,218,2.81,2.81,2.81,7759,7759,7759,POINT (-92.439162 34.899825)
AZ,2021/06/10,484,482,485,3.43,3.28,3.59,14097,14078,14116,POINT (-111.664616 34.293239)
CA,2021/06/10,1256,1255,1258,2.13,2.13,2.13,59102,59102,59102,POINT (-119.662127 37.211164)
CO,2021/06/10,424,424,425,4.29,4.29,4.29,9894,9894,9894,POINT (-105.547832 38.998552)
CT,2021/06/10,112,112,113,1.45,1.45,1.45,7785,7785,7785,POINT (-72.738288 41.575155)
DC,2021/06/10,72,72,72,2.61,2.61,2.61,2757,2757,2757,POINT (-77.016275 38.904785)
DE,2021/06/10,38,38,38,1.39,1.39,1.39,2743,2743,2743,POINT (-75.452394 38.994926)
FL,2021/06/10,1861,1859,1863,3.61,3.61,3.61,52539,52539,52539,POINT (-82.420978 28.260731)
GA,2021/06/10,739,739,739,3.84,3.84,3.84,19269,19269,19269,POINT (-83.426574 32.638481)
HI,2021/06/10,45,45,45,1.82,1.82,1.82,2478,2478,2478,POINT (-157.854309 21.361013)
IA,2021/06/10,128,128,128,1.69,1.69,1.69,7652,7652,7652,POINT (-93.500061 42.074659)
ID,2021/06/10,102,102,102,3.1,3.1,3.1,3295,3295,3295,POINT (-114.659366 44.389073)
IL,2021/06/10,750,747,753,2.64,2.47,2.82,28386,28270,28502,POINT (-89.148632 40.124144)
IN,2021/06/10,551,551,551,3.26,3.26,3.26,16887,16887,16887,POINT (-86.2818 39.919991)
KS,2021/06/10,108,108,108,1.35,1.35,1.35,7988,7985,7991,POINT (-98.38018 38.484729)
KY,2021/06/10,275,275,275,2.25,2.25,2.25,12218,12187,12249,POINT (-85.290484 37.526683)
LA,2021/06/10,256,255,258,2.07,2.07,2.07,12590,12590,12590,POINT (-91.840238 30.921314)
MA,2021/06/10,154,152,156,0.92,0.92,0.92,16813,16813,16813,POINT (-71.481104 42.151077)
MD,2021/06/10,434,432,436,4.45,4.45,4.45,9751,9751,9751,POINT (-76.687282 38.946466)
ME,2021/06/10,80,80,80,2.78,2.78,2.78,2873,2873,2873,POINT (-69.06137 45.117911)
MI,2021/06/10,671,671,671,3.21,3.21,3.21,20907,20907,20907,POINT (-85.730977 44.874798)
TX,2021/06/10,2062,2060,2063,3.42,3.39,3.45,60440,60422,60459,POINT (-99.317341 31.447238)
AK,2021/06/11,18,17,19,1.22,1.22,1.22,1471,1471,1471,POINT (-151.631889 63.631126)
AL,2021/06/11,255,254,256,1.83,1.83,1.83,13901,13901,13901,POINT (-86.844516 32.756889)
AR,2021/06/11,206,202,209,2.66,1.68,3.65,7712,7532,7892,POINT (-92.439162 34.899825)
AZ,2021/06/11,482,480,484,3.42,3.24,3.6,14101,14086,14116,POINT (-111.664616 34.293239)
CA,2021/06/11,1204,1200,1207,2.03,1.94,2.13,59176,59126,59226,POINT (-119.662127 37.211164)
CO,2021/06/11,424,424,424,4.29,4.29,4.29,9891,9891,9891,POINT (-105.547832 38.998552)
CT,2021/06/11,101,101,101,1.3,1.3,1.3,7794,7794,7794,POINT (-72.738288 41.575155)
DC,2021/06/11,74,74,74,2.69,2.69,2.69,2756,2756,2756,POINT (-77.016275 38.904785)
DE,2021/06/11,44,44,44,1.6,1.6,1.6,2744,2744,2744,POINT (-75.452394 38.994926)
FL,2021/06/11,1836,1836,1836,3.58,3.58,3.58,52240,52240,52240,POINT (-82.420978 28.260731)
GA,2021/06/11,722,721,722,3.75,3.75,3.75,19250,19250,19250,POINT (-83.426574 32.638481)
HI,2021/06/11,41,41,41,1.65,1.65,1.65,2488,2488,2488,POINT (-157.854309 21.361013)
IA,2021/06/11,122,122,122,1.61,1.61,1.61,7652,7652,7652,POINT (-93.500061 42.074659)
ID,2021/06/11,106,106,106,3.21,3.21,3.21,3300,3300,3300,POINT (-114.659366 44.389073)
IL,2021/06/11,712,711,713,2.52,2.49,2.54,28272,28223,28321,POINT (-89.148632 40.124144)
IN,2021/06/11,537,536,538,3.18,3.18,3.18,16891,16891,16891,POINT (-86.2818 39.919991)
KS,2021/06/11,103,103,103,1.29,1.29,1.29,7992,7992,7992,POINT (-98.38018 38.484729)
KY,2021/06/11,276,276,277,2.26,2.26,2.26,12217,12217,12217,POINT (-85.290484 37.526683)
LA,2021/06/11,247,240,254,2,2,2,12542,12542,12542,POINT (-91.840238 30.921314)
MA,2021/06/11,148,148,148,0.88,0.86,0.91,16795,16772,16818,POINT (-71.481104 42.151077)
MD,2021/06/11,402,400,405,4.18,4.18,4.18,9639,9639,9639,POINT (-76.687282 38.946466)
ME,2021/06/11,84,83,85,2.91,2.91,2.91,2883,2883,2883,POINT (-69.06137 45.117911)
MI,2021/06/11,634,634,634,3.04,3.04,3.04,20833,20833,20833,POINT (-85.730977 44.874798)
TX,2021/06/11,2010,2009,2011,3.34,3.32,3.37,60237,60218,60257,POINT (-99.317341 31.447238)
AK,2021/06/12,20,20,20,1.36,1.36,1.36,1471,1471,1471,POINT (-151.631889 63.631126)
AL,2021/06/12,266,266,266,1.92,1.92,1.92,13880,13880,13880,POINT (-86.844516 32.756889)
AR,2021/06/12,196,190,202,2.54,1.27,3.81,7723,7512,7934,POINT (-92.439162 34.899825)
AZ,2021/06/12,466,460,473,3.36,2.86,3.85,13903,13892,13914,POINT (-111.664616 34.293239)
CA,2021/06/12,1184,1182,1186,2,2,2,59298,59298,59298,POINT (-119.662127 37.211164)
CO,2021/06/12,388,388,389,3.92,3.92,3.92,9907,9907,9907,POINT (-105.547832 38.998552)
CT,2021/06/12,88,88,88,1.13,1.13,1.13,7800,7800,7800,POINT (-72.738288 41.575155)
DC,2021/06/12,83,83,83,3.03,3.03,3.03,2742,2742,2742,POINT (-77.016275 38.904785)
DE,2021/06/12,39,39,39,1.42,1.42,1.42,2739,2739,2739,POINT (-75.452394 38.994926)
FL,2021/06/12,1851,1851,1851,3.61,3.61,3.61,52244,52244,52244,POINT (-82.420978 28.260731)
GA,2021/06/12,682,682,682,3.53,3.53,3.53,19324,19324,19324,POINT (-83.426574 32.638481)
HI,2021/06/12,37,37,37,1.48,1.48,1.48,2492,2492,2492,POINT (-157.854309 21.361013)
IA,2021/06/12,121,121,121,1.6,1.6,1.6,7664,7664,7664,POINT (-93.500061 42.074659)
ID,2021/06/12,108,107,110,3.33,2.9,3.76,3260,3246,3274,POINT (-114.659366 44.389073)
IL,2021/06/12,674,669,678,2.39,2.39,2.39,28193,28148,28238,POINT (-89.148632 40.124144)
IN,2021/06/12,550,548,552,3.26,3.26,3.26,16851,16851,16851,POINT (-86.2818 39.919991)
KS,2021/06/12,132,132,132,1.66,1.66,1.66,7972,7972,7972,POINT (-98.38018 38.484729)
KY,2021/06/12,227,227,227,1.86,1.86,1.86,12216,12216,12216,POINT (-85.290484 37.526683)
LA,2021/06/12,250,250,250,2.03,2.03,2.03,12528,12528,12528,POINT (-91.840238 30.921314)
MA,2021/06/12,138,137,139,0.83,0.83,0.83,16648,16648,16648,POINT (-71.481104 42.151077)
MD,2021/06/12,362,362,362,3.75,3.75,3.75,9656,9656,9656,POINT (-76.687282 38.946466)
ME,2021/06/12,76,76,76,2.64,2.64,2.64,2884,2884,2884,POINT (-69.06137 45.117911)
MI,2021/06/12,563,563,563,2.73,2.73,2.73,20619,20619,20619,POINT (-85.730977 44.874798)
TX,2021/06/12,2002,2001,2002,3.35,3.33,3.37,59846,59829,59864,POINT (-99.317341 31.447238)
AK,2021/06/13,19,19,19,1.29,1.29,1.29,1469,1469,1469,POINT (-151.631889 63.631126)
AL,2021/06/13,284,283,286,2.06,2.06,2.06,13834,13834,13834,POINT (-86.844516 32.756889)
AR,2021/06/13,220,216,225,2.88,1.85,3.91,7664,7484,7844,POINT (-92.439162 34.899825)
AZ,2021/06/13,472,469,475,3.44,3.18,3.69,13747,13731,13763,POINT (-111.664616 34.293239)
CA,2021/06/13,1197,1195,1199,2.04,2.04,2.04,58728,58728,58728,POINT (-119.662127 37.211164)
CO,2021/06/13,392,392,392,3.96,3.96,3.96,9904,9904,9904,POINT (-105.547832 38.998552)
CT,2021/06/13,88,88,88,1.13,1.13,1.13,7783,7783,7783,POINT (-72.738288 41.575155)
DC,2021/06/13,84,84,84,3.11,3.11,3.11,2702,2702,2702,POINT (-77.016275 38.904785)
DE,2021/06/13,31,31,31,1.13,1.13,1.13,2732,2732,2732,POINT (-75.452394 38.994926)
FL,2021/06/13,1836,1835,1838,3.59,3.59,3.59,52108,52108,52108,POINT (-82.420978 28.260731)
GA,2021/06/13,658,658,658,3.42,3.42,3.42,19235,19235,19235,POINT (-83.426574 32.638481)
HI,2021/06/13,39,39,39,1.57,1.57,1.57,2479,2479,2479,POINT (-157.854309 21.361013)
IA,2021/06/13,108,108,108,1.43,1.43,1.43,7673,7668,7678,POINT (-93.500061 42.074659)
ID,2021/06/13,103,103,103,3.16,3.16,3.16,3260,3260,3260,POINT (-114.659366 44.389073)
IL,2021/06/13,651,650,652,2.31,2.31,2.31,28189,28144,28234,POINT (-89.148632 40.124144)
IN,2021/06/13,540,518,562,3.23,1.6,4.87,16694,16364,17024,POINT (-86.2818 39.919991)
KS,2021/06/13,131,131,131,1.65,1.65,1.65,7961,7961,7961,POINT (-98.38018 38.484729)
KY,2021/06/13,230,230,230,1.88,1.88,1.88,12217,12217,12217,POINT (-85.290484 37.526683)
LA,2021/06/13,267,266,268,2.17,2.17,2.17,12518,12518,12518,POINT (-91.840238 30.921314)
MA,2021/06/13,147,147,147,0.89,0.88,0.9,16575,16568,16582,POINT (-71.481104 42.151077)
MD,2021/06/13,364,361,367,3.76,3.76,3.76,9690,9690,9690,POINT (-76.687282 38.946466)
ME,2021/06/13,69,69,69,2.4,2.4,2.4,2870,2870,2870,POINT (-69.06137 45.117911)
MI,2021/06/13,540,539,541,2.62,2.62,2.62,20620,20620,20620,POINT (-85.730977 44.874798)
TX,2021/06/13,1961,1958,1964,3.36,3.31,3.41,58555,58531,58580,POINT (-99.317341 31.447238)
AK,2021/06/14,17,17,17,1.16,1.16,1.16,1471,1471,1471,POINT (-151.631889 63.631126)
AL,2021/06/14,261,261,261,1.88,1.88,1.88,13879,13879,13879,POINT (-86.844516 32.756889)
AR,2021/06/14,213,213,213,2.75,2.65,2.84,7746,7732,7760,POINT (-92.439162 34.899825)
AZ,2021/06/14,510,506,513,3.7,3.46,3.94,13790,13778,13802,POINT (-111.664616 34.293239)
CA,2021/06/14,1250,1242,1257,2.12,1.92,2.33,58836,58632,59040,POINT (-119.662127 37.211164)
CO,2021/06/14,423,423,423,4.27,4.27,4.27,9903,9903,9903,POINT (-105.547832 38.998552)
CT,2021/06/14,93,93,93,1.2,1.2,1.2,7764,7764,7764,POINT (-72.738288 41.575155)
DC,2021/06/14,84,84,84,3.06,3.06,3.06,2745,2745,2745,POINT (-77.016275 38.904785)
DE,2021/06/14,37,37,37,1.36,1.36,1.36,2718,2718,2718,POINT (-75.452394 38.994926)
FL,2021/06/14,1857,1857,1857,3.62,3.62,3.62,52265,52265,52265,POINT (-82.420978 28.260731)
GA,2021/06/14,675,675,675,3.51,3.51,3.51,19230,19230,19230,POINT (-83.426574 32.638481)
HI,2021/06/14,38,38,38,1.53,1.53,1.53,2480,2480,2480,POINT (-157.854309 21.361013)
IA,2021/06/14,141,140,142,1.87,1.75,1.99,7646,7638,7654,POINT (-93.500061 42.074659)
ID,2021/06/14,102,102,102,3.14,3.14,3.14,3246,3246,3246,POINT (-114.659366 44.389073)
IL,2021/06/14,662,659,665,2.35,2.24,2.46,28208,28163,28253,POINT (-89.148632 40.124144)
IN,2021/06/14,526,526,526,3.13,3.13,3.13,16824,16824,16824,POINT (-86.2818 39.919991)
KS,2021/06/14,132,132,132,1.66,1.66,1.66,7948,7948,7948,POINT (-98.38018 38.484729)
KY,2021/06/14,239,239,239,1.96,1.96,1.96,12214,12214,12214,POINT (-85.290484 37.526683)
